subset,gen_anc,sex_chr_nonpar_group,variant_qc,capture,csq_set,csq,loftee_label,loftee_flags,max_af,n_non_ref_mean,n_non_ref_min,n_non_ref_max,n_non_ref_q25,n_non_ref_q50,n_non_ref_q75,n_het_mean,n_het_min,n_het_max,n_het_q25,n_het_q50,n_het_q75,n_hom_var_mean,n_hom_var_min,n_hom_var_max,n_hom_var_q25,n_hom_var_q50,n_hom_var_q75,n_hemi_var_mean,n_hemi_var_min,n_hemi_var_max,n_hemi_var_q25,n_hemi_var_q50,n_hemi_var_q75,n_high_ab_het_ref_mean,n_high_ab_het_ref_min,n_high_ab_het_ref_max,n_high_ab_het_ref_q25,n_high_ab_het_ref_q50,n_high_ab_het_ref_q75,n_over_gq_60_mean,n_over_gq_60_min,n_over_gq_60_max,n_over_gq_60_q25,n_over_gq_60_q50,n_over_gq_60_q75,n_over_dp_20_mean,n_over_dp_20_min,n_over_dp_20_max,n_over_dp_20_q25,n_over_dp_20_q50,n_over_dp_20_q75,n_over_dp_30_mean,n_over_dp_30_min,n_over_dp_30_max,n_over_dp_30_q25,n_over_dp_30_q50,n_over_dp_30_q75,n_non_ref_alleles_mean,n_non_ref_alleles_min,n_non_ref_alleles_max,n_non_ref_alleles_q25,n_non_ref_alleles_q50,n_non_ref_alleles_q75,n_singleton_mean,n_singleton_min,n_singleton_max,n_singleton_q25,n_singleton_q50,n_singleton_q75,n_singleton_ti_mean,n_singleton_ti_min,n_singleton_ti_max,n_singleton_ti_q25,n_singleton_ti_q50,n_singleton_ti_q75,n_singleton_tv_mean,n_singleton_tv_min,n_singleton_tv_max,n_singleton_tv_q25,n_singleton_tv_q50,n_singleton_tv_q75,n_insertion_mean,n_insertion_min,n_insertion_max,n_insertion_q25,n_insertion_q50,n_insertion_q75,n_deletion_mean,n_deletion_min,n_deletion_max,n_deletion_q25,n_deletion_q50,n_deletion_q75,n_transition_mean,n_transition_min,n_transition_max,n_transition_q25,n_transition_q50,n_transition_q75,n_transversion_mean,n_transversion_min,n_transversion_max,n_transversion_q25,n_transversion_q50,n_transversion_q75,n_indel_mean,n_indel_min,n_indel_max,n_indel_q25,n_indel_q50,n_indel_q75,n_snp_mean,n_snp_min,n_snp_max,n_snp_q25,n_snp_q50,n_snp_q75,r_ti_tv_mean,r_ti_tv_min,r_ti_tv_max,r_ti_tv_q25,r_ti_tv_q50,r_ti_tv_q75,r_ti_tv_singleton_mean,r_ti_tv_singleton_min,r_ti_tv_singleton_max,r_ti_tv_singleton_q25,r_ti_tv_singleton_q50,r_ti_tv_singleton_q75,r_het_hom_var_mean,r_het_hom_var_min,r_het_hom_var_max,r_het_hom_var_q25,r_het_hom_var_q50,r_het_hom_var_q75,r_insertion_deletion_mean,r_insertion_deletion_min,r_insertion_deletion_max,r_insertion_deletion_q25,r_insertion_deletion_q50,r_insertion_deletion_q75
non-ukb,global,x_nonpar,pass,,lof,,HC,with_flags,,0.007948675539,0,3,0,0,0,0.004309906104,0,3,0,0,0,4.71E-04,0,1,0,0,0,0.003168019542,0,2,0,0,0,0,0,0,0,0,0,0.006876765312,0,3,0,0,0,0.006733631899,0,3,0,0,0,0.006234255325,0,3,0,0,0,0.008419425431,0,3,0,0,0,4.42E-04,0,3,0,0,0,1.34E-04,0,1,0,0,0,1.24E-04,0,1,0,0,0,0.001806661747,0,2,0,0,0,0.001475864526,0,2,0,0,0,0.004294002392,0,2,0,0,0,8.43E-04,0,2,0,0,0,0.003282526273,0,3,0,0,0,0.005136899158,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472972973,0,1,0,0,0,0.003340757238,0,1,0,0,0
non-ukb,global,y_nonpar,pass,,lof,,HC,with_flags,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
non-ukb,global,autosome_or_par,pass,,lof,,HC,,,100.2807451,44,321,93,101,108,75.4383095,29,295,68,75,82,24.84243556,4,49,22,25,28,0,0,0,0,0,0,0.09137000941,0,5,0,0,0,97.60373037,40,191,90,98,106,93.52767882,38,194,84,94,103,84.11078208,21,149,74,85,95,125.1231806,59,347,117,126,135,1.475075702,0,151,0,1,2,0.3092985827,0,6,0,0,1,0.3568952136,0,146,0,0,1,29.36405507,7,85,25,29,33,42.33938523,18,78,38,42,46,35.97549238,13,64,32,36,40,17.44424795,2,224,15,17,20,71.70344029,31,127,65,72,78,53.41974032,20,268,49,54,58,2.167870195,0.1428571429,13.5,1.75,2.071428571,2.470588235,0.319041194,0,5,0,0,0.5,3.16632681,0.8571428571,19.8,2.571428571,3.035714286,3.590909091,0.7011155229,0.1666666667,2.111111111,0.5945945946,0.693877551,0.7948717949
non-ukb,global,x_nonpar,pass,,lof,,HC,,,0.1604112064,0,6,0,0,0,0.106309957,0,6,0,0,0,0.001358177053,0,2,0,0,0,0.05274307234,0,4,0,0,0,0,0,0,0,0,0,0.1395900659,0,6,0,0,0,0.1325192753,0,5,0,0,0,0.1101109443,0,5,0,0,0,0.1617693834,0,6,0,0,0,0.01428153388,0,4,0,0,0,0.003845517698,0,2,0,0,0,0.003686480572,0,3,0,0,0,0.01514033436,0,4,0,0,0,0.03966385913,0,4,0,0,0,0.08909259778,0,4,0,0,0,0.01787259218,0,4,0,0,0,0.05480419349,0,4,0,0,0,0.10696519,0,4,0,0,0,0.1044460553,0,3,0,0,0,0.0105913504,0,1,0,0,0,0.3729016787,0,4,0,0,1,0.02816700843,0,3,0,0,0
non-ukb,global,y_nonpar,pass,,lof,,HC,,,0.001880105333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001880105333,0,1,0,0,0,0,0,0,0,0,0,0.001693262567,0,1,0,0,0,0.00170494024,0,1,0,0,0,0.001407159581,0,1,0,0,0,0.001880105333,0,1,0,0,0,2.8E-04,0,1,0,0,0,1.4E-04,0,1,0,0,0,9.93E-05,0,1,0,0,0,1.75E-05,0,1,0,0,0,2.34E-05,0,1,0,0,0,4.73E-04,0,1,0,0,0,0.001366287726,0,1,0,0,0,4.09E-05,0,1,0,0,0,0.001839233478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
non-ukb,global,autosome_or_par,pass,,lof,,LC,,,48.25989529,22,84,44,48,52,33.33064136,10,67,29,33,37,14.92925393,3,34,13,15,17,0,0,0,0,0,0,0.01916397364,0,3,0,0,0,47.46051426,20,82,43,48,52,46.19331281,17,82,42,46,51,43.51981285,12,80,38,44,49,63.18914921,30,106,58,64,68,0.1407892058,0,9,0,0,0,0.02151454235,0,3,0,0,0,0.02991806407,0,9,0,0,0,13.71324334,3,31,12,14,16,19.59839627,1,43,17,20,22,16.06531337,3,36,14,16,18,13.81219624,3,29,12,14,16,33.31163961,10,63,30,33,37,29.87750961,12,56,27,30,33,1.212423884,0.1875,6,0.9411764706,1.153846154,1.4,0.02661048897,0,2,0,0,0,2.342520392,0.5172413793,11.66666667,1.842105263,2.222222222,2.692307692,0.7311973292,0.12,10,0.5789473684,0.6956521739,0.8421052632
non-ukb,global,x_nonpar,pass,,lof,,LC,,,0.2891581211,0,5,0,0,1,0.1324842871,0,5,0,0,0,0.0345810326,0,2,0,0,0,0.1220928013,0,4,0,0,0,0,0,0,0,0,0,0.2773098552,0,5,0,0,0,0.2768009364,0,5,0,0,1,0.2578977837,0,5,0,0,0,0.3237391537,0,6,0,0,1,0.002700450393,0,3,0,0,0,5.88E-04,0,1,0,0,0,5.98E-04,0,2,0,0,0,0.006981729815,0,3,0,0,0,0.0395716176,0,4,0,0,0,0.0479592356,0,4,0,0,0,0.2292265707,0,5,0,0,0,0.04655334741,0,4,0,0,0,0.2771858063,0,5,0,0,0,0.03051664272,0,3,0,0,0,0,0,0,0,0,0,0.3091165414,0,4,0,0,1,0.009253896014,0,3,0,0,0
non-ukb,global,y_nonpar,pass,,lof,,LC,,,5.84E-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-06,0,1,0,0,0,0,0,0,0,0,0,5.84E-06,0,1,0,0,0,5.84E-06,0,1,0,0,0,5.84E-06,0,1,0,0,0,5.84E-06,0,1,0,0,0,5.84E-06,0,1,0,0,0,5.84E-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-06,0,1,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
non-ukb,global,autosome_or_par,pass,,lof,,,,,164.9448491,78,396,155,166,176,119.6085238,54,349,110,120,129,45.33632535,15,83,41,46,50,0,0,0,0,0,0,0.1137020026,0,6,0,0,0,160.8143305,73,262,150,163,173,154.0444095,67,272,141,156,168,140.0934788,45,241,123,141,158,210.2811745,101,451,198,213,225,1.63665106,0,161,0,1,2,0.3353297794,0,6,0,0,1,0.3913999084,0,156,0,0,1,47.76843558,16,103,41,47,55,67.43829996,27,118,62,68,73,60.78746597,27,95,56,61,66,34.28697295,11,250,31,34,38,115.2067355,50,187,104,116,126,95.07443892,49,318,89,96,102,1.812433778,0.236,4.363636364,1.578947368,1.771428571,2,0.3435085283,0,5,0,0,1,2.70133082,0.9480519481,9.466666667,2.333333333,2.632653061,2.978723404,0.711766603,0.2666666667,1.714285714,0.6226415094,0.7037037037,0.7887323944
non-ukb,global,x_nonpar,pass,,lof,,,,,0.4687046744,0,8,0,0,1,0.2499522889,0,7,0,0,0,0.03840110435,0,3,0,0,0,0.1803512812,0,7,0,0,0,0,0,0,0,0,0,0.4300013995,0,7,0,0,1,0.4178605054,0,7,0,0,1,0.3711258556,0,7,0,0,1,0.5071057788,0,9,0,0,1,0.01717282883,0,5,0,0,0,0.004513473625,0,2,0,0,0,0.00432899056,0,4,0,0,0,0.02245604214,0,5,0,0,0,0.07943586351,0,5,0,0,0,0.1571064149,0,6,0,0,0,0.2481074582,0,6,0,0,0,0.1018919056,0,5,0,0,0,0.4052138731,0,7,0,0,1,0.1150063984,0,6,0,0,0,0.01051051051,0,1,0,0,0,0.5572120285,0,7,0,0,1,0.03046468029,0,4,0,0,0
non-ukb,global,y_nonpar,pass,,lof,,,,,0.002411439448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002411439448,0,1,0,0,0,0,0,0,0,0,0,0.001903460678,0,1,0,0,0,0.001920977188,0,1,0,0,0,0.001483064455,0,1,0,0,0,0.002411439448,0,1,0,0,0,4.15E-04,0,1,0,0,0,2.34E-04,0,1,0,0,0,1.34E-04,0,1,0,0,0,1.75E-05,0,1,0,0,0,2.92E-05,0,1,0,0,0,9.63E-04,0,1,0,0,0,0.001401320745,0,1,0,0,0,4.67E-05,0,1,0,0,0,0.002364728757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
non-ukb,global,autosome_or_par,pass,,non_coding,,,,,61549.18547,16070,114952,47268,67658,71048,37953.38995,9969,78607,29210,41351,43754,23595.79552,6101,39555,18593,26049,27306,0,0,0,0,0,0,4.379405328,0,136,1,3,5,54658.01913,13933,102744,40548,60418,64239,44867.58325,10775,88824,30816,49810,54951,30045.33671,2826,83183,20880,32052,37753,85144.98099,22171,151297,64728,93881,98525,45.7489758,0,2206,24,38,58,21.25155856,0,1340,10,17,27,20.20094023,0,1673,10,17,26,3716.457547,719,6480,2784,4166,4419,3393.870906,699,5931,2507,3791,4025,54023.45486,14607,95876,42918,59355,62223,24011.19768,6146,43010,18320,26548,27845,7110.328453,1418,12411,5252,7962,8426,78034.65254,20753,138886,60599,85756,90050,2.255390091,1.803151862,2.426976666,2.221679207,2.257123522,2.281026171,1.181391347,0,17,0.8333333333,1.111111111,1.428571429,1.611595271,0.7416128942,2.561192645,1.578426838,1.613025029,1.650027886,1.092974063,0.9166666667,1.2167979,1.078338839,1.094836401,1.110226577
non-ukb,global,x_nonpar,pass,,non_coding,,,,,459.3764282,70,1655,319,404,627,222.7172097,0,1267,0,0,483,60.72912161,0,694,0,0,124,175.9300968,0,1015,0,177,340,0.01557609608,0,5,0,0,0,334.2782291,6,1582,126,206,571,282.7044581,5,1459,126,197,455,185.680135,0,1306,61,117,314,520.1055498,70,2112,325,423,750,0.9583608998,0,85,0,0,1,0.4930882465,0,27,0,0,1,0.3941957811,0,85,0,0,1,19.35556566,0,99,10,15,29,23.46023118,0,106,13,19,34,324.2028868,37,1342,200,265,463,153.0868661,17,625,93,124,220,42.81579684,1,194,25,34,64,477.2897529,66,1932,293,383,680,2.126141897,1.015384615,3.807692308,1.976744186,2.119170984,2.266666667,0.6443003774,0,11,0,0,1,3.906368689,0.4553571429,12.55882353,3.248062016,3.839416058,4.489130435,0.8480254855,0,10,0.6666666667,0.8214285714,1
non-ukb,global,y_nonpar,pass,,non_coding,,,,,2.207027624,0,38,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2.207027624,0,38,0,1,3,0,0,0,0,0,0,0.7285232999,0,21,0,0,1,0.7820245581,0,22,0,0,1,0.376324686,0,19,0,0,0,2.207027624,0,38,0,1,3,0.02596530563,0,6,0,0,0,0.01560137096,0,3,0,0,0,0.00973334034,0,3,0,0,0,0.1431565918,0,3,0,0,0,0.06713494135,0,2,0,0,0,1.501684504,0,21,0,1,3,0.4950515861,0,18,0,0,1,0.2102915331,0,4,0,0,0,1.99673609,0,38,0,1,3,1.830361111,0,13,0.5,1.5,3,0.04092852779,0,3,0,0,0,NaN,null,null,null,null,null,0.1912624854,0,3,0,0,0
non-ukb,global,autosome_or_par,pass,,,frameshift_variant,HC,no_flags,,25.28622866,8,93,22,25,28,19.19179877,1,89,16,19,22,6.094429884,0,16,5,6,7,0,0,0,0,0,0,0.01105944172,0,4,0,0,0,24.31343355,7,67,21,24,27,23.17905672,5,51,20,23,26,20.95344029,4,46,18,21,24,31.38065854,10,97,28,31,35,0.6450991119,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.43569811,0,73,10,12,15,18.94496043,4,42,16,19,21,0,0,0,0,0,0,0,0,0,0,0,0,31.38065854,10,97,28,31,35,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,3.606420805,0.125,59,2.375,3.166666667,4.25,0.6813958496,0,4.333333333,0.5263157895,0.65,0.8
non-ukb,global,x_nonpar,pass,,,frameshift_variant,HC,no_flags,,0.0489611695,0,4,0,0,0,0.03463192448,0,4,0,0,0,5.18E-04,0,2,0,0,0,0.01381078399,0,3,0,0,0,0,0,0,0,0,0,0.04216710349,0,4,0,0,0,0.03986742665,0,4,0,0,0,0.034514237,0,4,0,0,0,0.04947963052,0,4,0,0,0,0.006110206367,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01276113896,0,4,0,0,0,0.03671849156,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04947963052,0,4,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,0.03821656051,0,1,0,0,0,0.02438987,0,2,0,0,0
non-ukb,global,y_nonpar,pass,,,frameshift_variant,HC,no_flags,,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,2.92E-05,0,1,0,0,0,2.92E-05,0,1,0,0,0,2.92E-05,0,1,0,0,0,3.5E-05,0,1,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,1,0,0,0,1.75E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,0,0,0,0,0,0
non-ukb,global,autosome_or_par,pass,,,frameshift_variant,HC,with_flags,,20.88059493,4,49,18,21,24,14.8196678,1,44,12,15,17,6.060927123,0,19,4,6,8,0,0,0,0,0,0,0.02127598667,0,5,0,0,0,20.04673783,3,49,17,20,23,19.16159762,3,49,16,19,22,17.01713148,2,45,14,17,20,26.94152205,5,58,23,27,31,0.1052253238,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3067031,0,35,10,12,15,14.63481895,2,33,12,14,17,0,0,0,0,0,0,0,0,0,0,0,0,26.94152205,5,58,23,27,31,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,3.132787508,0.09090909091,40,1.714285714,2.5,3.75,0.8664198797,0,4.5,0.6666666667,0.8333333333,1
non-ukb,global,x_nonpar,pass,,,frameshift_variant,HC,with_flags,,0.002786330441,0,3,0,0,0,0.001479045268,0,3,0,0,0,4.45E-04,0,1,0,0,0,8.62E-04,0,2,0,0,0,0,0,0,0,0,0,0.001908445508,0,3,0,0,0,0.001816203975,0,3,0,0,0,0.001574467544,0,3,0,0,0,0.003231634393,0,3,0,0,0,1.72E-04,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001774854322,0,2,0,0,0,0.001456780071,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003231634393,0,3,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,0,0,0,0,0,0,0.003386004515,0,1,0,0,0
non-ukb,global,y_nonpar,pass,,,frameshift_variant,HC,with_flags,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
non-ukb,global,autosome_or_par,pass,,,frameshift_variant,HC,,,46.16682358,19,108,42,46,51,34.01146658,7,101,30,34,38,12.15535701,1,28,10,12,14,0,0,0,0,0,0,0.03233542838,0,5,0,0,0,44.36017138,18,84,40,44,49,42.34065434,16,82,37,42,47,37.97057177,7,79,33,38,43,58.32218059,22,119,53,58,64,0.7503244357,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.74240121,6,81,21,25,28,33.57977938,11,64,30,33,37,0,0,0,0,0,0,0,0,0,0,0,0,58.32218059,22,119,53,58,64,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,3.059477646,0.3684210526,45,2.230769231,2.818181818,3.6,0.7485547401,0.1707317073,2.631578947,0.625,0.7352941176,0.8536585366
non-ukb,global,x_nonpar,pass,,,frameshift_variant,HC,,,0.05174749994,0,4,0,0,0,0.03611096974,0,4,0,0,0,9.64E-04,0,2,0,0,0,0.01467276521,0,3,0,0,0,0,0,0,0,0,0,0.044075549,0,4,0,0,0,0.04168363063,0,4,0,0,0,0.03608870455,0,4,0,0,0,0.05271126492,0,4,0,0,0,0.006281966462,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01453599328,0,4,0,0,0,0.03817527164,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05271126492,0,4,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,0.07070707071,0,2,0,0,0,0.02690887609,0,3,0,0,0
non-ukb,global,y_nonpar,pass,,,frameshift_variant,HC,,,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,2.92E-05,0,1,0,0,0,2.92E-05,0,1,0,0,0,2.92E-05,0,1,0,0,0,3.5E-05,0,1,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,1,0,0,0,1.75E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,0,0,0,0,0,0
non-ukb,global,autosome_or_par,pass,,,frameshift_variant,LC,,,24.62470419,7,51,22,25,28,16.91653414,2,46,14,17,20,7.708170055,1,19,6,8,9,0,0,0,0,0,0,0.002140639711,0,2,0,0,0,24.23134176,6,51,21,24,27,23.76083997,6,51,21,24,27,22.55655996,3,50,19,23,26,32.33287425,10,62,29,32,36,0.08621084506,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67000751,3,31,12,14,16,18.66286674,1,40,16,19,21,0,0,0,0,0,0,0,0,0,0,0,0,32.33287425,10,62,29,32,36,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,2.444120644,0.1666666667,36,1.666666667,2.222222222,2.875,0.7666318041,0.125,10,0.6071428571,0.7333333333,0.8888888889
non-ukb,global,x_nonpar,pass,,,frameshift_variant,LC,,,0.04009644011,0,4,0,0,0,0.02444400621,0,4,0,0,0,2.45E-04,0,2,0,0,0,0.01540751673,0,4,0,0,0,0,0,0,0,0,0,0.03754548462,0,4,0,0,0,0.03754548462,0,4,0,0,0,0.03282208199,0,4,0,0,0,0.04034135729,0,4,0,0,0,0.001466322298,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692447645,0,3,0,0,0,0.03341688084,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04034135729,0,4,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,0.02739726027,0,1,0,0,0,0.009286460373,0,3,0,0,0
non-ukb,global,y_nonpar,pass,,,frameshift_variant,LC,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
non-ukb,global,autosome_or_par,pass,,,frameshift_variant,,,,77.90121886,33,137,70,78,85,55.08578144,16,122,49,55,61,22.81543742,3,46,20,23,26,0,0,0,0,0,0,0.03717333774,0,5,0,0,0,75.59719395,31,135,67,75,83,72.90646072,29,135,64,73,82,66.95985903,19,131,57,67,77,100.7166563,44,163,91,101,110,0.8462015573,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43.08483358,15,99,37,43,49,57.63182269,23,100,53,58,63,0,0,0,0,0,0,0,0,0,0,0,0,100.7166563,44,163,91,101,110,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,2.531284856,0.5925925926,15,2.037037037,2.416666667,2.904761905,0.7529737147,0.2678571429,2.054054054,0.65625,0.75,0.8412698413
non-ukb,global,x_nonpar,pass,,,frameshift_variant,,,,0.09198071198,0,5,0,0,0,0.06067266343,0,5,0,0,0,0.001208682155,0,2,0,0,0,0.0300993664,0,4,0,0,0,0,0,0,0,0,0,0.08174508257,0,5,0,0,0,0.07933407975,0,5,0,0,0,0.06899348584,0,5,0,0,0,0.09318939413,0,5,0,0,0,0.007795999898,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02147001196,0,5,0,0,0,0.07171938217,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09318939413,0,5,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,0.1581081081,0,2,0,0,0,0.02955943514,0,4,0,0,0
non-ukb,global,y_nonpar,pass,,,frameshift_variant,,,,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,2.92E-05,0,1,0,0,0,2.92E-05,0,1,0,0,0,2.92E-05,0,1,0,0,0,3.5E-05,0,1,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,1,0,0,0,1.75E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-05,0,1,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,0,0,0,0,0,0
non-ukb,global,autosome_or_par,pass,,,intergenic_variant,,,,26.1815536,0,87,6,30,44,15.92383394,0,55,5,17,26,10.25771966,0,40,0,11,17,0,0,0,0,0,0,6.11E-04,0,2,0,0,0,23.38189903,0,71,6,26,39,20.05049747,0,68,6,22,32,14.82142993,0,62,6,15,23,36.43927326,0,125,6,42,61,0.01215997863,0,5,0,0,0,0.006186544187,0,3,0,0,0,0.005105091733,0,2,0,0,0,0.8435901677,0,7,0,0,2,1.512901092,0,8,0,1,3,20.4419101,0,76,3,24,35,13.64087191,0,44,3,15,23,2.356491259,0,11,0,2,4,34.082782,0,120,6,39,57,1.402207978,0,22,1,1.375,1.666666667,0.02186311787,0,2,0,0,0,1.490049994,0,41,0.8695652174,1.388888889,2,0.6568913635,0,4,0,0.6666666667,1
non-ukb,global,x_nonpar,pass,,,intergenic_variant,,,,0.4800917326,0,5,0,0,1,0.176499402,0,5,0,0,0,0.1019141708,0,3,0,0,0,0.2016781597,0,3,0,0,0,0,0,0,0,0,0,0.2712728059,0,5,0,0,0,0.2058862821,0,4,0,0,0,0.1143572356,0,3,0,0,0,0.5820059035,0,6,0,0,1,6.43E-04,0,2,0,0,0,3.5E-04,0,1,0,0,0,2.39E-04,0,1,0,0,0,3.82E-05,0,1,0,0,0,1.78E-04,0,1,0,0,0,0.5559365378,0,6,0,0,1,0.02585307514,0,4,0,0,0,2.16E-04,0,2,0,0,0,0.581789613,0,6,0,0,1,0.8487857945,0,4,0,1,1,0.01333333333,0,1,0,0,0,0.4857405544,0,3,0,0,1,0.05357142857,0,1,0,0,0
non-ukb,global,y_nonpar,pass,,,intergenic_variant,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
